name,RF_original_length,RF_denoised_length,RF_original_width,RF_original,RF_denoised,RF_difference,RF_bool,cutoff_percent,domains_amount
208,3039,1285,66,0.7027,0.6486,0.05410000000000004,original_higher,2.3649805447470817,4
209,862,168,96,0.5306,0.551,-0.020400000000000085,original_lower,5.130952380952381,1
210,2586,710,47,0.88,0.76,0.12,original_higher,3.6422535211267606,1
211,2273,753,78,0.65,0.55,0.09999999999999998,original_higher,3.0185922974767596,2
212,1786,673,50,0.6154,0.6923,-0.07690000000000008,original_lower,2.653789004457652,1
213,362,102,22,0.7778,0.7778,0.0,zero,3.549019607843137,2
214,1803,917,95,0.3333,0.3111,0.022199999999999998,original_higher,1.9661941112322792,1
215,1690,755,37,0.5238,0.5238,0.0,zero,2.23841059602649,3
216,964,202,46,0.7083,0.75,-0.04169999999999996,original_lower,4.772277227722772,1
217,3222,730,24,0.2857,0.5714,-0.2857,original_lower,4.413698630136986,3
218,2117,376,21,0.5714,0.6429,-0.07150000000000001,original_lower,5.63031914893617,2
219,548,272,49,0.4444,0.4815,-0.037099999999999966,original_lower,2.014705882352941,1
220,287,93,102,0.625,0.5417,0.08330000000000004,original_higher,3.086021505376344,1
221,2364,860,62,0.931,0.931,0.0,zero,2.7488372093023257,1
222,1764,810,52,0.7353,0.7059,0.02939999999999998,original_higher,2.1777777777777776,1
223,3695,895,60,0.3636,0.3333,0.030299999999999994,original_higher,4.128491620111732,2
224,2808,1443,32,0.8,0.75,0.050000000000000044,original_higher,1.945945945945946,1
225,1179,425,99,0.4118,0.3922,0.019600000000000006,original_higher,2.7741176470588234,1
226,4907,1385,25,0.6429,0.6429,0.0,zero,3.5429602888086644,1
227,974,674,23,0.7857,0.7857,0.0,zero,1.4451038575667656,1
228,3155,575,25,0.0,0.0625,-0.0625,original_lower,5.48695652173913,2
229,4502,1517,26,0.2353,0.2941,-0.05879999999999996,original_lower,2.967699406723797,3
230,2919,1048,100,0.36,0.36,0.0,zero,2.7853053435114505,1
231,866,89,19,0.5385,0.8462,-0.3077,original_lower,9.730337078651685,1
232,1066,477,84,0.6154,0.6154,0.0,zero,2.2348008385744236,2
233,2535,389,47,0.8125,0.8438,-0.031299999999999994,original_lower,6.5167095115681235,1
234,2357,314,92,0.4091,0.4318,-0.022699999999999998,original_lower,7.506369426751593,1
235,2921,1063,65,0.2812,0.3125,-0.031299999999999994,original_lower,2.7478833490122296,3
236,853,411,31,0.7619,0.7619,0.0,zero,2.0754257907542577,1
237,1904,782,31,0.8571,0.8571,0.0,zero,2.4347826086956523,2
238,7099,1539,81,0.1463,0.0976,0.04870000000000001,original_higher,4.612735542560104,2
239,665,86,50,0.6923,0.7308,-0.03849999999999998,original_lower,7.732558139534884,1
240,218,64,101,0.6275,0.6471,-0.019600000000000062,original_lower,3.40625,1
241,620,298,36,0.8095,0.8095,0.0,zero,2.0805369127516777,1
242,1756,559,92,0.2857,0.381,-0.0953,original_lower,3.1413237924865833,2
243,4649,1883,31,0.8947,0.8947,0.0,zero,2.468932554434413,1
244,810,316,30,1.0,1.0,0.0,zero,2.5632911392405062,1
245,1423,501,33,0.1579,0.1053,0.05260000000000001,original_higher,2.8403193612774453,2
246,1286,674,71,0.7941,0.7941,0.0,zero,1.9080118694362018,2
247,1027,112,97,0.5,0.66,-0.16000000000000003,original_lower,9.169642857142858,1
248,2584,1089,99,0.3556,0.3333,0.022300000000000042,original_higher,2.3728191000918275,2
249,2399,89,44,0.84,0.84,0.0,zero,26.95505617977528,1
